"","data_code","death_rate","age","race"
"515","SE_T040_002",NA,"18 to 44 Years","White"
"516","SE_T040_002",NA,"18 to 44 Years","White"
"517","SE_T040_002",NA,"18 to 44 Years","White"
"518","SE_T040_002",NA,"18 to 44 Years","White"
"519","SE_T040_002",NA,"18 to 44 Years","White"
"520","SE_T040_002",NA,"18 to 44 Years","White"
"521","SE_T040_002",NA,"18 to 44 Years","White"
"522","SE_T040_002",NA,"18 to 44 Years","White"
"523","SE_T040_002",NA,"18 to 44 Years","White"
"524","SE_T040_002",NA,"18 to 44 Years","White"
"525","SE_T040_002",NA,"18 to 44 Years","White"
"526","SE_T040_002",NA,"18 to 44 Years","White"
"527","SE_T040_002",NA,"18 to 44 Years","White"
"528","SE_T040_002",NA,"18 to 44 Years","White"
"529","SE_T040_002",NA,"18 to 44 Years","White"
"530","SE_T040_002",NA,"18 to 44 Years","White"
"531","SE_T040_002",NA,"18 to 44 Years","White"
"532","SE_T040_002",NA,"18 to 44 Years","White"
"533","SE_T040_002",NA,"18 to 44 Years","White"
"534","SE_T040_002",NA,"18 to 44 Years","White"
"535","SE_T040_002",NA,"18 to 44 Years","White"
"536","SE_T040_002",NA,"18 to 44 Years","White"
"537","SE_T040_002",NA,"18 to 44 Years","White"
"538","SE_T040_002",NA,"18 to 44 Years","White"
"539","SE_T040_002",NA,"18 to 44 Years","White"
"540","SE_T040_002",NA,"18 to 44 Years","White"
"541","SE_T040_002",NA,"18 to 44 Years","White"
"542","SE_T040_002",NA,"18 to 44 Years","White"
"543","SE_T040_002",NA,"18 to 44 Years","White"
"544","SE_T040_002",NA,"18 to 44 Years","White"
"545","SE_T040_002",NA,"18 to 44 Years","White"
"546","SE_T040_002",NA,"18 to 44 Years","White"
"547","SE_T040_002",NA,"18 to 44 Years","White"
"548","SE_T040_002",NA,"18 to 44 Years","White"
"549","SE_T040_002",NA,"18 to 44 Years","White"
"550","SE_T040_002",NA,"18 to 44 Years","White"
"551","SE_T040_002",NA,"18 to 44 Years","White"
"552","SE_T040_002",NA,"18 to 44 Years","White"
"553","SE_T040_002",NA,"18 to 44 Years","White"
"554","SE_T040_002",NA,"18 to 44 Years","White"
"555","SE_T040_002",NA,"18 to 44 Years","White"
"556","SE_T040_002",NA,"18 to 44 Years","White"
"557","SE_T040_002",NA,"18 to 44 Years","White"
"558","SE_T040_002",NA,"18 to 44 Years","White"
"559","SE_T040_002",NA,"18 to 44 Years","White"
"560","SE_T040_002",NA,"18 to 44 Years","White"
"561","SE_T040_002",NA,"18 to 44 Years","White"
"562","SE_T040_002",NA,"18 to 44 Years","White"
"563","SE_T040_002",NA,"18 to 44 Years","White"
"564","SE_T040_002",NA,"18 to 44 Years","White"
"565","SE_T040_002",NA,"18 to 44 Years","White"
"566","SE_T040_002",NA,"18 to 44 Years","White"
"567","SE_T040_002",NA,"18 to 44 Years","White"
"568","SE_T040_002",NA,"18 to 44 Years","White"
"569","SE_T040_002",NA,"18 to 44 Years","White"
"570","SE_T040_002",NA,"18 to 44 Years","White"
"571","SE_T040_002",NA,"18 to 44 Years","White"
"572","SE_T040_002",NA,"18 to 44 Years","White"
"573","SE_T040_002",NA,"18 to 44 Years","White"
"574","SE_T040_002",NA,"18 to 44 Years","White"
"575","SE_T040_002",NA,"18 to 44 Years","White"
"576","SE_T040_002",NA,"18 to 44 Years","White"
"577","SE_T040_002",NA,"18 to 44 Years","White"
"578","SE_T040_002",NA,"18 to 44 Years","White"
"579","SE_T040_002",NA,"18 to 44 Years","White"
"580","SE_T040_002",NA,"18 to 44 Years","White"
"581","SE_T040_002",NA,"18 to 44 Years","White"
"582","SE_T040_002",NA,"18 to 44 Years","White"
"583","SE_T040_002",NA,"18 to 44 Years","White"
"584","SE_T040_002",NA,"18 to 44 Years","White"
"585","SE_T040_002",NA,"18 to 44 Years","White"
"586","SE_T040_002",NA,"18 to 44 Years","White"
"587","SE_T040_002",NA,"18 to 44 Years","White"
"588","SE_T040_002",NA,"18 to 44 Years","White"
"589","SE_T040_002",NA,"18 to 44 Years","White"
"590","SE_T040_002",NA,"18 to 44 Years","White"
"591","SE_T040_002",NA,"18 to 44 Years","White"
"592","SE_T040_002",NA,"18 to 44 Years","White"
"593","SE_T040_002",NA,"18 to 44 Years","White"
"594","SE_T040_002",NA,"18 to 44 Years","White"
"595","SE_T040_002",NA,"18 to 44 Years","White"
"596","SE_T040_002",NA,"18 to 44 Years","White"
"597","SE_T040_002",NA,"18 to 44 Years","White"
"598","SE_T040_002",NA,"18 to 44 Years","White"
"599","SE_T040_002",NA,"18 to 44 Years","White"
"600","SE_T040_002",NA,"18 to 44 Years","White"
"601","SE_T040_002",NA,"18 to 44 Years","White"
"602","SE_T040_002",NA,"18 to 44 Years","White"
"603","SE_T040_002",NA,"18 to 44 Years","White"
"604","SE_T040_002",NA,"18 to 44 Years","White"
"605","SE_T040_002",NA,"18 to 44 Years","White"
"606","SE_T040_002",NA,"18 to 44 Years","White"
"607","SE_T040_002",NA,"18 to 44 Years","White"
"608","SE_T040_002",NA,"18 to 44 Years","White"
"609","SE_T040_002",NA,"18 to 44 Years","White"
"610","SE_T040_002",NA,"18 to 44 Years","White"
"611","SE_T040_002",NA,"18 to 44 Years","White"
"612","SE_T040_002",NA,"18 to 44 Years","White"
"613","SE_T040_002",NA,"18 to 44 Years","White"
"614","SE_T040_002",NA,"18 to 44 Years","White"
"615","SE_T040_002",NA,"18 to 44 Years","White"
"616","SE_T040_002",NA,"18 to 44 Years","White"
"617","SE_T040_002",NA,"18 to 44 Years","White"
"618","SE_T040_002",NA,"18 to 44 Years","White"
"619","SE_T040_002",NA,"18 to 44 Years","White"
"620","SE_T040_002",NA,"18 to 44 Years","White"
"621","SE_T040_002",NA,"18 to 44 Years","White"
"622","SE_T040_002",NA,"18 to 44 Years","White"
"623","SE_T040_002",NA,"18 to 44 Years","White"
"624","SE_T040_002",NA,"18 to 44 Years","White"
"625","SE_T040_002",NA,"18 to 44 Years","White"
"626","SE_T040_002",NA,"18 to 44 Years","White"
"627","SE_T040_002",NA,"18 to 44 Years","White"
"628","SE_T040_002",NA,"18 to 44 Years","White"
"629","SE_T040_002",NA,"18 to 44 Years","White"
"630","SE_T040_002",NA,"18 to 44 Years","White"
"631","SE_T040_002",NA,"18 to 44 Years","White"
"632","SE_T040_002",NA,"18 to 44 Years","White"
"633","SE_T040_002",NA,"18 to 44 Years","White"
"634","SE_T040_002",NA,"18 to 44 Years","White"
"635","SE_T040_002",NA,"18 to 44 Years","White"
"636","SE_T040_002",1.9,"18 to 44 Years","White"
"637","SE_T040_002",NA,"18 to 44 Years","White"
"638","SE_T040_002",NA,"18 to 44 Years","White"
"639","SE_T040_002",NA,"18 to 44 Years","White"
"640","SE_T040_002",NA,"18 to 44 Years","White"
"641","SE_T040_002",NA,"18 to 44 Years","White"
"642","SE_T040_002",NA,"18 to 44 Years","White"
"643","SE_T040_002",NA,"18 to 44 Years","White"
"644","SE_T040_002",NA,"18 to 44 Years","White"
"645","SE_T040_002",NA,"18 to 44 Years","White"
"646","SE_T040_002",NA,"18 to 44 Years","White"
"647","SE_T040_002",NA,"18 to 44 Years","White"
"648","SE_T040_002",NA,"18 to 44 Years","White"
"649","SE_T040_002",NA,"18 to 44 Years","White"
"650","SE_T040_002",NA,"18 to 44 Years","White"
"651","SE_T040_002",NA,"18 to 44 Years","White"
"652","SE_T040_002",NA,"18 to 44 Years","White"
"653","SE_T040_002",NA,"18 to 44 Years","White"
"654","SE_T040_002",NA,"18 to 44 Years","White"
"655","SE_T040_002",NA,"18 to 44 Years","White"
"656","SE_T040_002",NA,"18 to 44 Years","White"
"657","SE_T040_002",NA,"18 to 44 Years","White"
"658","SE_T040_002",NA,"18 to 44 Years","White"
"659","SE_T040_002",NA,"18 to 44 Years","White"
"660","SE_T040_002",NA,"18 to 44 Years","White"
"661","SE_T040_002",NA,"18 to 44 Years","White"
"662","SE_T040_002",NA,"18 to 44 Years","White"
"663","SE_T040_002",NA,"18 to 44 Years","White"
"664","SE_T040_002",NA,"18 to 44 Years","White"
"665","SE_T040_002",NA,"18 to 44 Years","White"
"666","SE_T040_002",NA,"18 to 44 Years","White"
"667","SE_T040_002",NA,"18 to 44 Years","White"
"668","SE_T040_002",NA,"18 to 44 Years","White"
"669","SE_T040_002",NA,"18 to 44 Years","White"
"670","SE_T040_002",NA,"18 to 44 Years","White"
"671","SE_T040_002",NA,"18 to 44 Years","White"
"672","SE_T040_002",NA,"18 to 44 Years","White"
"673","SE_T040_002",NA,"18 to 44 Years","White"
"674","SE_T040_002",NA,"18 to 44 Years","White"
"675","SE_T040_002",NA,"18 to 44 Years","White"
"676","SE_T040_002",NA,"18 to 44 Years","White"
"677","SE_T040_002",NA,"18 to 44 Years","White"
"678","SE_T040_002",NA,"18 to 44 Years","White"
"679","SE_T040_002",NA,"18 to 44 Years","White"
"680","SE_T040_002",NA,"18 to 44 Years","White"
"681","SE_T040_002",NA,"18 to 44 Years","White"
"682","SE_T040_002",NA,"18 to 44 Years","White"
"683","SE_T040_002",NA,"18 to 44 Years","White"
"684","SE_T040_002",NA,"18 to 44 Years","White"
"685","SE_T040_002",NA,"18 to 44 Years","White"
"686","SE_T040_002",NA,"18 to 44 Years","White"
"687","SE_T040_002",NA,"18 to 44 Years","White"
"688","SE_T040_002",NA,"18 to 44 Years","White"
"689","SE_T040_002",NA,"18 to 44 Years","White"
"690","SE_T040_002",1.6,"18 to 44 Years","White"
"691","SE_T040_002",NA,"18 to 44 Years","White"
"692","SE_T040_002",NA,"18 to 44 Years","White"
"693","SE_T040_002",NA,"18 to 44 Years","White"
"694","SE_T040_002",NA,"18 to 44 Years","White"
"695","SE_T040_002",NA,"18 to 44 Years","White"
"696","SE_T040_002",NA,"18 to 44 Years","White"
"697","SE_T040_002",NA,"18 to 44 Years","White"
"698","SE_T040_002",NA,"18 to 44 Years","White"
"699","SE_T040_002",NA,"18 to 44 Years","White"
"700","SE_T040_002",NA,"18 to 44 Years","White"
"701","SE_T040_002",NA,"18 to 44 Years","White"
"702","SE_T040_002",NA,"18 to 44 Years","White"
"703","SE_T040_002",NA,"18 to 44 Years","White"
"704","SE_T040_002",NA,"18 to 44 Years","White"
"705","SE_T040_002",NA,"18 to 44 Years","White"
"706","SE_T040_002",NA,"18 to 44 Years","White"
"707","SE_T040_002",NA,"18 to 44 Years","White"
"708","SE_T040_002",NA,"18 to 44 Years","White"
"709","SE_T040_002",NA,"18 to 44 Years","White"
"710","SE_T040_002",NA,"18 to 44 Years","White"
"711","SE_T040_002",NA,"18 to 44 Years","White"
"712","SE_T040_002",2.1,"18 to 44 Years","White"
"713","SE_T040_002",NA,"18 to 44 Years","White"
"714","SE_T040_002",NA,"18 to 44 Years","White"
"715","SE_T040_002",0.7,"18 to 44 Years","White"
"716","SE_T040_002",NA,"18 to 44 Years","White"
"717","SE_T040_002",NA,"18 to 44 Years","White"
"718","SE_T040_002",NA,"18 to 44 Years","White"
"719","SE_T040_002",NA,"18 to 44 Years","White"
"720","SE_T040_002",NA,"18 to 44 Years","White"
"721","SE_T040_002",NA,"18 to 44 Years","White"
"722","SE_T040_002",NA,"18 to 44 Years","White"
"723","SE_T040_002",NA,"18 to 44 Years","White"
"724","SE_T040_002",NA,"18 to 44 Years","White"
"725","SE_T040_002",NA,"18 to 44 Years","White"
"726","SE_T040_002",NA,"18 to 44 Years","White"
"727","SE_T040_002",NA,"18 to 44 Years","White"
"728","SE_T040_002",NA,"18 to 44 Years","White"
"729","SE_T040_002",NA,"18 to 44 Years","White"
"730","SE_T040_002",NA,"18 to 44 Years","White"
"731","SE_T040_002",NA,"18 to 44 Years","White"
"732","SE_T040_002",NA,"18 to 44 Years","White"
"733","SE_T040_002",NA,"18 to 44 Years","White"
"734","SE_T040_002",NA,"18 to 44 Years","White"
"735","SE_T040_002",NA,"18 to 44 Years","White"
"736","SE_T040_002",NA,"18 to 44 Years","White"
"737","SE_T040_002",NA,"18 to 44 Years","White"
"738","SE_T040_002",NA,"18 to 44 Years","White"
"739","SE_T040_002",NA,"18 to 44 Years","White"
"740","SE_T040_002",NA,"18 to 44 Years","White"
"741","SE_T040_002",NA,"18 to 44 Years","White"
"742","SE_T040_002",NA,"18 to 44 Years","White"
"743","SE_T040_002",NA,"18 to 44 Years","White"
"744","SE_T040_002",NA,"18 to 44 Years","White"
"745","SE_T040_002",NA,"18 to 44 Years","White"
"746","SE_T040_002",NA,"18 to 44 Years","White"
"747","SE_T040_002",NA,"18 to 44 Years","White"
"748","SE_T040_002",NA,"18 to 44 Years","White"
"749","SE_T040_002",NA,"18 to 44 Years","White"
"750","SE_T040_002",NA,"18 to 44 Years","White"
"751","SE_T040_002",NA,"18 to 44 Years","White"
"752","SE_T040_002",NA,"18 to 44 Years","White"
"753","SE_T040_002",NA,"18 to 44 Years","White"
"754","SE_T040_002",NA,"18 to 44 Years","White"
"755","SE_T040_002",NA,"18 to 44 Years","White"
"756","SE_T040_002",NA,"18 to 44 Years","White"
"757","SE_T040_002",NA,"18 to 44 Years","White"
"758","SE_T040_002",NA,"18 to 44 Years","White"
"759","SE_T040_002",NA,"18 to 44 Years","White"
"760","SE_T040_002",NA,"18 to 44 Years","White"
"761","SE_T040_002",NA,"18 to 44 Years","White"
"762","SE_T040_002",NA,"18 to 44 Years","White"
"763","SE_T040_002",NA,"18 to 44 Years","White"
"764","SE_T040_002",NA,"18 to 44 Years","White"
"765","SE_T040_002",NA,"18 to 44 Years","White"
"766","SE_T040_002",NA,"18 to 44 Years","White"
"767","SE_T040_002",NA,"18 to 44 Years","White"
"768","SE_T040_002",NA,"18 to 44 Years","White"
"769","SE_T040_002",NA,"18 to 44 Years","White"
"770","SE_T040_002",NA,"18 to 44 Years","White"
"771","SE_T040_002",NA,"18 to 44 Years","White"
"772","SE_T040_002",NA,"18 to 44 Years","White"
"773","SE_T040_002",NA,"18 to 44 Years","White"
"774","SE_T040_002",NA,"18 to 44 Years","White"
"775","SE_T040_002",NA,"18 to 44 Years","White"
"776","SE_T040_002",NA,"18 to 44 Years","White"
"777","SE_T040_002",NA,"18 to 44 Years","White"
"778","SE_T040_002",NA,"18 to 44 Years","White"
"779","SE_T040_002",NA,"18 to 44 Years","White"
"780","SE_T040_002",NA,"18 to 44 Years","White"
"781","SE_T040_002",NA,"18 to 44 Years","White"
"782","SE_T040_002",NA,"18 to 44 Years","White"
"783","SE_T040_002",NA,"18 to 44 Years","White"
"784","SE_T040_002",NA,"18 to 44 Years","White"
"785","SE_T040_002",NA,"18 to 44 Years","White"
"786","SE_T040_002",0.7,"18 to 44 Years","White"
"787","SE_T040_002",NA,"18 to 44 Years","White"
"788","SE_T040_002",NA,"18 to 44 Years","White"
"789","SE_T040_002",NA,"18 to 44 Years","White"
"790","SE_T040_002",NA,"18 to 44 Years","White"
"791","SE_T040_002",NA,"18 to 44 Years","White"
"792","SE_T040_002",NA,"18 to 44 Years","White"
"793","SE_T040_002",NA,"18 to 44 Years","White"
"794","SE_T040_002",NA,"18 to 44 Years","White"
"795","SE_T040_002",NA,"18 to 44 Years","White"
"796","SE_T040_002",NA,"18 to 44 Years","White"
"797","SE_T040_002",NA,"18 to 44 Years","White"
"798","SE_T040_002",NA,"18 to 44 Years","White"
"799","SE_T040_002",NA,"18 to 44 Years","White"
"800","SE_T040_002",NA,"18 to 44 Years","White"
"801","SE_T040_002",NA,"18 to 44 Years","White"
"802","SE_T040_002",NA,"18 to 44 Years","White"
"803","SE_T040_002",NA,"18 to 44 Years","White"
"804","SE_T040_002",NA,"18 to 44 Years","White"
"805","SE_T040_002",NA,"18 to 44 Years","White"
"806","SE_T040_002",NA,"18 to 44 Years","White"
"807","SE_T040_002",NA,"18 to 44 Years","White"
"808","SE_T040_002",NA,"18 to 44 Years","White"
"809","SE_T040_002",NA,"18 to 44 Years","White"
"810","SE_T040_002",NA,"18 to 44 Years","White"
"811","SE_T040_002",NA,"18 to 44 Years","White"
"812","SE_T040_002",NA,"18 to 44 Years","White"
"813","SE_T040_002",NA,"18 to 44 Years","White"
"814","SE_T040_002",NA,"18 to 44 Years","White"
"815","SE_T040_002",NA,"18 to 44 Years","White"
"816","SE_T040_002",1.8,"18 to 44 Years","White"
"817","SE_T040_002",NA,"18 to 44 Years","White"
"818","SE_T040_002",NA,"18 to 44 Years","White"
"819","SE_T040_002",NA,"18 to 44 Years","White"
"820","SE_T040_002",NA,"18 to 44 Years","White"
"821","SE_T040_002",NA,"18 to 44 Years","White"
"822","SE_T040_002",NA,"18 to 44 Years","White"
"823","SE_T040_002",NA,"18 to 44 Years","White"
"824","SE_T040_002",NA,"18 to 44 Years","White"
"825","SE_T040_002",NA,"18 to 44 Years","White"
"826","SE_T040_002",NA,"18 to 44 Years","White"
"827","SE_T040_002",NA,"18 to 44 Years","White"
"828","SE_T040_002",NA,"18 to 44 Years","White"
"829","SE_T040_002",NA,"18 to 44 Years","White"
"830","SE_T040_002",NA,"18 to 44 Years","White"
"831","SE_T040_002",NA,"18 to 44 Years","White"
"832","SE_T040_002",NA,"18 to 44 Years","White"
"833","SE_T040_002",NA,"18 to 44 Years","White"
"834","SE_T040_002",0.8,"18 to 44 Years","White"
"835","SE_T040_002",NA,"18 to 44 Years","White"
"836","SE_T040_002",NA,"18 to 44 Years","White"
"837","SE_T040_002",NA,"18 to 44 Years","White"
"838","SE_T040_002",NA,"18 to 44 Years","White"
"839","SE_T040_002",NA,"18 to 44 Years","White"
"840","SE_T040_002",NA,"18 to 44 Years","White"
"841","SE_T040_002",NA,"18 to 44 Years","White"
"842","SE_T040_002",NA,"18 to 44 Years","White"
"843","SE_T040_002",NA,"18 to 44 Years","White"
"844","SE_T040_002",NA,"18 to 44 Years","White"
"845","SE_T040_002",NA,"18 to 44 Years","White"
"846","SE_T040_002",NA,"18 to 44 Years","White"
"847","SE_T040_002",NA,"18 to 44 Years","White"
"848","SE_T040_002",NA,"18 to 44 Years","White"
"849","SE_T040_002",NA,"18 to 44 Years","White"
"850","SE_T040_002",NA,"18 to 44 Years","White"
"851","SE_T040_002",NA,"18 to 44 Years","White"
"852","SE_T040_002",NA,"18 to 44 Years","White"
"853","SE_T040_002",NA,"18 to 44 Years","White"
"854","SE_T040_002",NA,"18 to 44 Years","White"
"855","SE_T040_002",NA,"18 to 44 Years","White"
"856","SE_T040_002",NA,"18 to 44 Years","White"
"857","SE_T040_002",NA,"18 to 44 Years","White"
"858","SE_T040_002",NA,"18 to 44 Years","White"
"859","SE_T040_002",NA,"18 to 44 Years","White"
"860","SE_T040_002",NA,"18 to 44 Years","White"
"861","SE_T040_002",NA,"18 to 44 Years","White"
"862","SE_T040_002",NA,"18 to 44 Years","White"
"863","SE_T040_002",NA,"18 to 44 Years","White"
"864","SE_T040_002",NA,"18 to 44 Years","White"
"865","SE_T040_002",NA,"18 to 44 Years","White"
"866","SE_T040_002",NA,"18 to 44 Years","White"
"867","SE_T040_002",NA,"18 to 44 Years","White"
"868","SE_T040_002",NA,"18 to 44 Years","White"
"869","SE_T040_002",NA,"18 to 44 Years","White"
"870","SE_T040_002",NA,"18 to 44 Years","White"
"871","SE_T040_002",NA,"18 to 44 Years","White"
"872","SE_T040_002",NA,"18 to 44 Years","White"
"873","SE_T040_002",NA,"18 to 44 Years","White"
"874","SE_T040_002",NA,"18 to 44 Years","White"
"875","SE_T040_002",NA,"18 to 44 Years","White"
"876","SE_T040_002",NA,"18 to 44 Years","White"
"877","SE_T040_002",NA,"18 to 44 Years","White"
"878","SE_T040_002",NA,"18 to 44 Years","White"
"879","SE_T040_002",NA,"18 to 44 Years","White"
"880","SE_T040_002",NA,"18 to 44 Years","White"
"881","SE_T040_002",NA,"18 to 44 Years","White"
"882","SE_T040_002",NA,"18 to 44 Years","White"
"883","SE_T040_002",NA,"18 to 44 Years","White"
"884","SE_T040_002",NA,"18 to 44 Years","White"
"885","SE_T040_002",NA,"18 to 44 Years","White"
"886","SE_T040_002",NA,"18 to 44 Years","White"
"887","SE_T040_002",NA,"18 to 44 Years","White"
"888","SE_T040_002",NA,"18 to 44 Years","White"
"889","SE_T040_002",NA,"18 to 44 Years","White"
"890","SE_T040_002",NA,"18 to 44 Years","White"
"891","SE_T040_002",NA,"18 to 44 Years","White"
"892","SE_T040_002",NA,"18 to 44 Years","White"
"893","SE_T040_002",NA,"18 to 44 Years","White"
"894","SE_T040_002",NA,"18 to 44 Years","White"
"895","SE_T040_002",NA,"18 to 44 Years","White"
"896","SE_T040_002",NA,"18 to 44 Years","White"
"897","SE_T040_002",NA,"18 to 44 Years","White"
"898","SE_T040_002",NA,"18 to 44 Years","White"
"899","SE_T040_002",NA,"18 to 44 Years","White"
"900","SE_T040_002",NA,"18 to 44 Years","White"
"901","SE_T040_002",NA,"18 to 44 Years","White"
"902","SE_T040_002",NA,"18 to 44 Years","White"
"903","SE_T040_002",NA,"18 to 44 Years","White"
"904","SE_T040_002",NA,"18 to 44 Years","White"
"905","SE_T040_002",NA,"18 to 44 Years","White"
"906","SE_T040_002",NA,"18 to 44 Years","White"
"907","SE_T040_002",NA,"18 to 44 Years","White"
"908","SE_T040_002",NA,"18 to 44 Years","White"
"909","SE_T040_002",NA,"18 to 44 Years","White"
"910","SE_T040_002",NA,"18 to 44 Years","White"
"911","SE_T040_002",NA,"18 to 44 Years","White"
"912","SE_T040_002",NA,"18 to 44 Years","White"
"913","SE_T040_002",NA,"18 to 44 Years","White"
"914","SE_T040_002",NA,"18 to 44 Years","White"
"915","SE_T040_002",NA,"18 to 44 Years","White"
"916","SE_T040_002",NA,"18 to 44 Years","White"
"917","SE_T040_002",NA,"18 to 44 Years","White"
"918","SE_T040_002",NA,"18 to 44 Years","White"
"919","SE_T040_002",NA,"18 to 44 Years","White"
"920","SE_T040_002",NA,"18 to 44 Years","White"
"921","SE_T040_002",NA,"18 to 44 Years","White"
"922","SE_T040_002",NA,"18 to 44 Years","White"
"923","SE_T040_002",NA,"18 to 44 Years","White"
"924","SE_T040_002",NA,"18 to 44 Years","White"
"925","SE_T040_002",NA,"18 to 44 Years","White"
"926","SE_T040_002",NA,"18 to 44 Years","White"
"927","SE_T040_002",NA,"18 to 44 Years","White"
"928","SE_T040_002",NA,"18 to 44 Years","White"
"929","SE_T040_002",NA,"18 to 44 Years","White"
"930","SE_T040_002",NA,"18 to 44 Years","White"
"931","SE_T040_002",NA,"18 to 44 Years","White"
"932","SE_T040_002",NA,"18 to 44 Years","White"
"933","SE_T040_002",NA,"18 to 44 Years","White"
"934","SE_T040_002",NA,"18 to 44 Years","White"
"935","SE_T040_002",NA,"18 to 44 Years","White"
"936","SE_T040_002",NA,"18 to 44 Years","White"
"937","SE_T040_002",NA,"18 to 44 Years","White"
"938","SE_T040_002",NA,"18 to 44 Years","White"
"939","SE_T040_002",NA,"18 to 44 Years","White"
